committee_id,committee_name,candidate_id,candidate_name,candidate_office,candidate_district,candidate_state,beginning_image_number,calculated_candidate_share,communication_date,public_distribution_date,disbursement_date,disbursement_amount,purpose_description,report_year,file_number,amendment_indicator,receipt_date,payee_name,payee_state,sb_image_num,sub_id,link_id,sb_link_id,number_of_candidates,pdf_url
C30002026,REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC),P80003338,"OBAMA, BARACK",P,00,US,12954316422,30200.00,2012-09-26 00:00:00,2012-09-26 00:00:00,2012-10-01 00:00:00,30200.00,COAL REV TELEVISION AD - TO INFLUENCE RESULTS OF NON-FEDERAL ELECTION FOR OHIO STATE SENATE,2012,815169,N,2012-10-11 00:00:00,WTAP-TV,WV,12954316425,4101520121167309427,4101120121167132312,4101520121167281594,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954316425
C30002026,REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC),P80003338,"OBAMA, BARACK",P,00,US,12954316422,9100.00,2012-09-26 00:00:00,2012-09-26 00:00:00,2012-10-01 00:00:00,9100.00,COAL REV TELEVISION AD - TO INFLUENCE RESULTS OF NON-FEDERAL ELECTION FOR OHIO STATE SENATE,2012,815169,N,2012-10-11 00:00:00,SUDDENLINK CABLE-MARIETTA,WV,12954316424,4101520121167309425,4101120121167132312,4101520121167281592,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954316424
C30000897,MAYORS AGAINST ILLEGAL GUNS ACTION FUND,P80003338,"OBAMA, BARACK",P,00,US,12952626290,962.50,2012-08-08 00:00:00,2012-08-08 00:00:00,2012-08-08 00:00:00,1925.00,PRODUCTION COSTS - DEMAND A PLAN,2012,803694,N,2012-08-09 00:00:00,"DEVINE MULVEY, INC.",DC,12952626293,4082320121161510109,4081020121160671812,4082320121161492972,2,https://docquery.fec.gov/cgi-bin/fecimg/?12952626293
C30000897,MAYORS AGAINST ILLEGAL GUNS ACTION FUND,P80003338,"OBAMA, BARACK",P,00,US,12971843059,25350.00,2012-08-05 00:00:00,2012-08-05 00:00:00,2012-08-03 00:00:00,101400.00,MEDIA BUY - DEMAND A PLAN,2012,803212,N,2012-08-06 00:00:00,"BUYING TIME, LLC",DC,12971843077,4081020121160671818,4080620121160253609,4081020121160750021,4,https://docquery.fec.gov/cgi-bin/fecimg/?12971843077
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970521511,229.27,2012-02-05 00:00:00,2012-02-05 00:00:00,2012-01-30 00:00:00,229.27,TV/MEDIA PRODUCTION (EVERY LEVEL),2012,767476,A,2012-02-23 00:00:00,UPGRADE FILMS,DC,12970521518,4022820121152461286,4022320121151924148,4022820121152460896,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970521518
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970521511,4230.52,2012-02-05 00:00:00,2012-02-05 00:00:00,2012-01-26 00:00:00,4230.52,TV/MEDIA PLACEMENT (EVERY LEVEL),2012,767476,A,2012-02-23 00:00:00,CROSSROADS MEDIA LLC,VA,12970521515,4022820121152461281,4022320121151924148,4022820121152460891,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970521515
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970521511,229.27,2012-02-05 00:00:00,2012-02-05 00:00:00,2012-01-30 00:00:00,229.27,TV/MEDIA PRODUCTION (EVERY LEVEL),2012,767476,A,2012-02-23 00:00:00,UPGRADE FILMS,DC,12970521514,4022820121152461278,4022320121151924148,4022820121152460888,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970521514
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12950635580,9871.22,2012-02-01 00:00:00,2012-02-01 00:00:00,2012-01-26 00:00:00,9871.22,TV/MEDIA PLACEMENT (EVERY LEVEL),2012,767351,A,2012-02-22 00:00:00,CROSSROADS MEDIA LLC,VA,12950635584,4022820121152461269,4022220121151662573,4022820121152460827,1,https://docquery.fec.gov/cgi-bin/fecimg/?12950635584
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12950635580,9871.22,2012-02-01 00:00:00,2012-02-01 00:00:00,2012-01-26 00:00:00,9871.22,TV/MEDIA PLACEMENT (EVERY LEVEL),2012,767351,A,2012-02-22 00:00:00,CROSSROADS MEDIA LLC,VA,12950635584,4022820121152461268,4022220121151662573,4022820121152460826,1,https://docquery.fec.gov/cgi-bin/fecimg/?12950635584
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12950635580,229.27,2012-02-01 00:00:00,2012-02-01 00:00:00,2012-01-30 00:00:00,229.27,TV/MEDIA PRODUCTION (EVERY LEVEL),2012,767351,A,2012-02-22 00:00:00,UPDGRADE FILMS,DC,12950635583,4022820121152461267,4022220121151662573,4022820121152460825,1,https://docquery.fec.gov/cgi-bin/fecimg/?12950635583
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12950635580,229.27,2012-02-01 00:00:00,2012-02-01 00:00:00,2012-01-30 00:00:00,229.27,TV/MEDIA PRODUCTION (EVERY LEVEL),2012,767351,A,2012-02-22 00:00:00,UPDGRADE FILMS,DC,12950635583,4022820121152461266,4022220121151662573,4022820121152460824,1,https://docquery.fec.gov/cgi-bin/fecimg/?12950635583
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,11953212721,320.72,2011-12-12 00:00:00,2011-12-12 00:00:00,2011-12-12 00:00:00,320.72,TV/MEDIA PRODUCTION (TYPICAL),2011,754660,N,2011-12-13 00:00:00,UPGRADE FILMS,DC,11953212724,4121420111148081346,4121320111148065532,4121420111148081099,1,https://docquery.fec.gov/cgi-bin/fecimg/?11953212724
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,11953212721,9801.78,2011-12-12 00:00:00,2011-12-12 00:00:00,2011-12-09 00:00:00,9801.78,TV/MEDIA PLACEMENT (TYPICAL),2011,754660,N,2011-12-13 00:00:00,"CROSSROADS MEDIA, LLC",VA,11953212723,4121420111148081344,4121320111148065532,4121420111148081097,1,https://docquery.fec.gov/cgi-bin/fecimg/?11953212723
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12972706128,5990.00,2012-10-12 00:00:00,2012-10-15 00:00:00,2012-10-12 00:00:00,5990.00,PLACEMENT OF RADIO AD SCRIPT (OWE IT) TO BE READ BY STATIONS,2012,819341,N,2012-10-16 00:00:00,TARGET ENTERPRISES LLC,CA,12972706130,4101820121167595357,4101620121167310272,4101820121167589958,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972706130
C30002026,REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC),P80003338,"OBAMA, BARACK",P,00,US,12030891306,3123.00,2012-09-26 00:00:00,2012-09-26 00:00:00,2012-09-26 00:00:00,3123.00,COAL REV TELEVISION AD-TO INFLUENCE RE,2012,-2360823,A,2012-09-28 00:00:00,WTAP-TV,WV,12030891311,1100120120010594081,1092820120010586490,1100120120010594082,1,https://docquery.fec.gov/cgi-bin/fecimg/?12030891311
C30002026,REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC),P80003338,"OBAMA, BARACK",P,00,US,12030891306,3625.00,2012-09-26 00:00:00,2012-09-26 00:00:00,2012-09-26 00:00:00,3625.00,COAL REV TELEVISON AD-TO INFLUENCE RES,2012,-2360823,A,2012-09-28 00:00:00,COMCAST-ST CLAIRSVILLE,WV,12030891311,1100120120010594079,1092820120010586490,1100120120010594080,1,https://docquery.fec.gov/cgi-bin/fecimg/?12030891311
C30002026,REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC),P80003338,"OBAMA, BARACK",P,00,US,12030891306,1769.00,2012-09-26 00:00:00,2012-09-26 00:00:00,2012-09-26 00:00:00,1769.00,COAL REV TELEVISON AD-TO INFLUENCE RES,2012,-2360823,A,2012-09-28 00:00:00,TIME WARNER CABLE,OH,12030891310,1100120120010594072,1092820120010586490,1100120120010594075,1,https://docquery.fec.gov/cgi-bin/fecimg/?12030891310
C30001952,AMERICAN CONSERVATIVE UNION,P80003338,"OBAMA, BARACK",P,00,US,12952255850,4000.00,2012-03-07 00:00:00,2012-03-07 00:00:00,2012-03-07 00:00:00,8000.00,RADIO AD - ACU THE BRAKES: BACHUS,2012,793291,A,2012-07-05 00:00:00,METZER MEDIA SERVICES INC.,MD,12952255854,4071320121159240254,4070520121158274430,4071320121159220903,2,https://docquery.fec.gov/cgi-bin/fecimg/?12952255854
C30001952,AMERICAN CONSERVATIVE UNION,P80003338,"OBAMA, BARACK",P,00,US,12952255850,2637.00,2012-02-12 00:00:00,2012-03-07 00:00:00,2012-02-12 00:00:00,2637.00,RADIO AD - ACU THE BRAKES,2012,793291,A,2012-07-05 00:00:00,AMERICAN MEDIA & ADVOCACY GROUP,VA,12952255853,4071320121159240251,4070520121158274430,4071320121159220901,1,https://docquery.fec.gov/cgi-bin/fecimg/?12952255853
C30000889,"THEY WORK FOR US, INC",S0NH00219,"SHAHEEN, JEANNE",S,00,NH,28039811551,76738.00,2008-08-06 00:00:00,2008-08-06 00:00:00,2008-08-05 00:00:00,76738.00,,2008,,N,2008-08-07 00:00:00,SQUIRE KNAPP DUNN COMMUNICATIONS,DC,28039811555,1091020100004596560,1080820080000622700,1081120080000622810,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039811555
C30001945,PLANNED PARENTHOOD ACTION FUND INC.,P80003338,"OBAMA, BARACK",P,00,US,12970912811,1684.00,2012-01-31 00:00:00,2012-01-31 00:00:00,2012-01-31 00:00:00,1684.00,AD CREATION AND SHIPPING FOR MICHIGAN,2012,776628,A,2012-04-13 00:00:00,76 WORDS,DC,12970912814,4041820121154872614,4041320121154730762,4041820121154868787,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970912814
C30001945,PLANNED PARENTHOOD ACTION FUND INC.,P80003338,"OBAMA, BARACK",P,00,US,12970912811,5800.00,2012-01-31 00:00:00,2012-01-31 00:00:00,2012-01-31 00:00:00,11600.00,AD PLACEMENT FOR MICHIGAN,2012,776628,A,2012-04-13 00:00:00,MSR,VA,12970912813,4041820121154872612,4041320121154730762,4041820121154868785,2,https://docquery.fec.gov/cgi-bin/fecimg/?12970912813
C30001101,US CHAMBER OF COMMERCE,P80003338,"OBAMA, BARACK",P,00,US,12970414820,589635.00,2012-02-09 00:00:00,2012-02-09 00:00:00,2012-02-06 00:00:00,589635.00,GREAT ACHIEVEMENTS TV SPOT - PRODUCTION,2012,765385,N,2012-02-10 00:00:00,DEL CIELO MEDIA,CA,12970414822,4021520121151112375,4021320121151059064,4021520121151112033,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970414822
C30001101,US CHAMBER OF COMMERCE,P80003338,"OBAMA, BARACK",P,00,US,12950506425,200000.00,2012-02-09 00:00:00,2012-02-09 00:00:00,2012-02-06 00:00:00,200000.00,FIGHTING TV SPOT - PRODUCTION AND MEDIA,2012,765384,N,2012-02-10 00:00:00,REVOLUTION AGENCY,DC,12950506427,4021520121151112374,4021320121151059063,4021520121151112032,1,https://docquery.fec.gov/cgi-bin/fecimg/?12950506427
C30001101,US CHAMBER OF COMMERCE,P80003338,"OBAMA, BARACK",P,00,US,12970414817,423717.50,2012-02-09 00:00:00,2012-02-09 00:00:00,2012-02-06 00:00:00,847435.00,PAPERS TV SPOT - MEDIA PLACEMENT AND PRO,2012,765383,N,2012-02-10 00:00:00,REVOLUTION AGENCY,DC,12970414819,4021520121151112372,4021320121151059062,4021520121151112031,2,https://docquery.fec.gov/cgi-bin/fecimg/?12970414819
C30001101,US CHAMBER OF COMMERCE,P80003338,"OBAMA, BARACK",P,00,US,12950506422,130625.00,2012-02-09 00:00:00,2012-02-09 00:00:00,2012-02-06 00:00:00,261250.00,PROTECT - TV SPOT - PRODUCTION AND MEDIA,2012,765382,N,2012-02-10 00:00:00,DMM MEDIA,DC,12950506424,4021520121151112370,4021320121151059061,4021520121151112030,2,https://docquery.fec.gov/cgi-bin/fecimg/?12950506424
C30001101,US CHAMBER OF COMMERCE,P80003338,"OBAMA, BARACK",P,00,US,12950506416,249800.00,2012-02-09 00:00:00,2012-02-09 00:00:00,2012-02-06 00:00:00,249800.00,TOURISM TV SPOT - PRODUCTION AND MEDIA P,2012,765380,N,2012-02-10 00:00:00,SMART MEDIA GROUP LLC,VA,12950506418,4021520121151112368,4021320121151059059,4021520121151112028,1,https://docquery.fec.gov/cgi-bin/fecimg/?12950506418
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,5897.93,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-16 00:00:00,5897.93,TV/MEDIA PLACEMENT (DEFLECT),2012,772169,N,2012-03-22 00:00:00,CROSSROADS MEDIA LLC,VA,12970790502,4032820121154083340,4032220121153517104,4032820121154082751,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790502
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,5897.93,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-16 00:00:00,5897.93,TV/MEDIA PLACEMENT (DEFLECT),2012,772169,N,2012-03-22 00:00:00,CROSSROADS MEDIA LLC,VA,12970790501,4032820121154083338,4032220121153517104,4032820121154082749,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790501
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,446.04,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-21 00:00:00,446.04,TV/MEDIA PRODUCTION (DEFLECT),2012,772169,N,2012-03-22 00:00:00,UPGRADE FILMS,DC,12970790499,4032820121154083333,4032220121153517104,4032820121154082744,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790499
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,5897.93,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-16 00:00:00,5897.93,TV/MEDIA PLACEMENT (DEFLECT),2012,772169,N,2012-03-22 00:00:00,CROSSROADS MEDIA,VA,12970790498,4032820121154083332,4032220121153517104,4032820121154082743,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790498
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,446.04,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-21 00:00:00,446.04,TV/MEDIA PRODUCTION (DEFLECT),2012,772169,N,2012-03-22 00:00:00,UPGRADE FILMS,DC,12970790497,4032820121154083329,4032220121153517104,4032820121154082740,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790497
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,9829.88,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-16 00:00:00,9829.88,TV/MEDIA PLACEMENT (DEFLECT),2012,772169,N,2012-03-22 00:00:00,CROSSROADS MEDIA LLC,VA,12970790495,4032820121154083326,4032220121153517104,4032820121154082737,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790495
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,446.04,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-21 00:00:00,446.04,TV/MEDIA PRODUCTION (DEFLECT),2012,772169,N,2012-03-22 00:00:00,UPGRADE FILMS,DC,12970790495,4032820121154083325,4032220121153517104,4032820121154082736,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790495
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,9829.88,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-16 00:00:00,9829.88,TV/MEDIA PLACEMENT (DEFLECT),2012,772169,N,2012-03-22 00:00:00,CROSSROADS MEDIA LLC,VA,12970790490,4032820121154083316,4032220121153517104,4032820121154082727,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790490
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,446.04,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-21 00:00:00,446.04,TV/MEDIA PRODUCTION (DEFLECT),2012,772169,N,2012-03-22 00:00:00,UPGRADE FILMS,DC,12970790490,4032820121154083315,4032220121153517104,4032820121154082726,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790490
C30001655,CROSSROADS GRASSROOTS POLICY STRATEGIES,P80003338,"OBAMA, BARACK",P,00,US,12970790487,446.04,2012-03-21 00:00:00,2012-03-21 00:00:00,2012-03-21 00:00:00,446.04,TV/MEDIA PRODUCTION (DEFLECT),2012,772169,N,2012-03-22 00:00:00,UPGRADE FILMS,DC,12970790489,4032820121154083313,4032220121153517104,4032820121154082724,1,https://docquery.fec.gov/cgi-bin/fecimg/?12970790489
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12954273373,332044.88,2012-10-01 00:00:00,2012-10-01 00:00:00,2012-09-20 00:00:00,332044.88,PLACEMENT OF RADIO ADVERTISEMENT (OWE IT),2012,812707,N,2012-10-03 00:00:00,TARGET ENTERPRISE LLC,CA,12954273375,4100520121166913280,4100320121165460047,4100520121166909334,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954273375
C30002034,UNITED AGAINST ILLEGAL GUNS SUPPORT FUND,P80003338,"OBAMA, BARACK",P,00,US,12954270224,14080.37,2012-10-01 00:00:00,2012-10-01 00:00:00,2012-10-01 00:00:00,28160.73,MEDIA PRODUCTION - 48000,2012,812623,N,2012-10-02 00:00:00,DEVINE MULVEY INC.,DC,12954270226,4100520121166913275,4100320121165460046,4100520121166908864,2,https://docquery.fec.gov/cgi-bin/fecimg/?12954270226
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,13031013317,4410.00,2012-10-09 00:00:00,2012-10-12 00:00:00,2012-10-09 00:00:00,4410.00,PRODUCTION AND PLACEMENT OF RADIO AD ,2012,-3472825,A,2013-01-15 00:00:00,BULLHORN COMMUNICATION,CO,13031013321,1012920130012142384,1012220130011639316,1012920130012142390,1,https://docquery.fec.gov/cgi-bin/fecimg/?13031013321
C30002042,SPECIAL OPERATIONS OPSEC EDUCATION FUND INC,P80003338,"OBAMA, BARACK",P,00,US,12940751575,80000.00,2012-11-03 00:00:00,2012-11-04 00:00:00,2012-11-02 00:00:00,80000.00,MEDIA BUY - BUMP IN THE ROAD,2012,832554,N,2012-11-04 00:00:00,GREENER AND HOOK,VA,12940751576,4110720121170225941,4110420121169147767,4110720121170225748,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940751576
C30002026,REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC),P80003338,"OBAMA, BARACK",P,00,US,12940749086,4933.00,2012-11-01 00:00:00,2012-11-01 00:00:00,2012-11-01 00:00:00,4933.00,COAL REV 2 TELEVISION AD - TO INFULUENCE RESULTS OF NON-FEDERAL ELECTIONS FOR OHIO STATE SENATE,2012,831845,N,2012-11-02 00:00:00,TIME WARNER CABLE,OH,12940749088,4110720121170225929,4110220121169060551,4110720121170225736,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940749088
C30002141,MARYLANDERS FOR MARRIAGE EQUALITY,P80003338,"OBAMA, BARACK",P,00,US,12940746247,110000.00,2012-10-25 00:00:00,2012-10-25 00:00:00,2012-10-25 00:00:00,110000.00,RADIO AD - LISTEN UP,2012,830607,N,2012-10-26 00:00:00,MEDIA STRATEGIES AND RESEARCH,VA,12940746249,4110720121170225906,4103120121168882111,4110720121170225680,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940746249
C30002067,REPUBLICAN STATE LEADERSHIP COMMITTEE,P80003338,"OBAMA, BARACK",P,00,US,12940435570,11158.00,2012-10-24 00:00:00,2012-10-24 00:00:00,2012-10-24 00:00:00,11158.00,RADIO PLACEMENT AND PRODUCTION - WRONG ON TAXES,2012,826651,N,2012-10-25 00:00:00,ONMESSAGE INC.,VA,12940435572,4110720121170225896,4102520121168399737,4110720121170222030,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940435572
C30002075,NEW AMERICAN ENERGY OPPORTUNITY FOUNDATION,P80003338,"OBAMA, BARACK",P,00,US,12960534256,798385.00,2012-10-18 00:00:00,2012-10-18 00:00:00,2012-10-17 00:00:00,798385.00,PRODUCTION AND PLACMENT OF RADIO AD - ENERGY INDEPENDENCE ISSUE,2012,821519,N,2012-10-19 00:00:00,MARKETEL MEDIA INC.,CA,12960534259,4102420121168385819,4101920121167598931,4102420121168384312,1,https://docquery.fec.gov/cgi-bin/fecimg/?12960534259
C30002067,REPUBLICAN STATE LEADERSHIP COMMITTEE,P80003338,"OBAMA, BARACK",P,00,US,12960063245,60000.00,2012-10-19 00:00:00,2012-10-19 00:00:00,2012-10-19 00:00:00,60000.00,MEDIA PLACEMENT - ENOUGH,2012,821311,N,2012-10-19 00:00:00,TEN CAPITOL INC.,DC,12960063247,4102420121168385818,4101920121167598929,4102420121168384311,1,https://docquery.fec.gov/cgi-bin/fecimg/?12960063247
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12972721585,12656.56,2012-10-17 00:00:00,2012-10-17 00:00:00,2012-10-16 00:00:00,12656.56,PRODUCTION AND PLACEMENT OF RADIO AD (COAL PA),2012,820030,N,2012-10-18 00:00:00,TARGET ENTERPRISES LLC,CA,12972721588,4102420121168385816,4101820121167497809,4102420121168383992,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972721588
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12972721585,5595.00,2012-10-16 00:00:00,2012-10-17 00:00:00,2012-10-15 00:00:00,5595.00,PLACEMENT OF RADIO AD (FAILING AGENDA),2012,820030,N,2012-10-18 00:00:00,TARGET ENTERPRISES LLC,CA,12972721587,4102420121168385814,4101820121167497809,4102420121168383990,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972721587
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12972706128,369235.11,2012-10-15 00:00:00,2012-10-15 00:00:00,2012-09-20 00:00:00,369235.11,PLACEMENT OF RADIO AD (OWE IT) (RECORDED VERSION),2012,819341,N,2012-10-16 00:00:00,TARGET ENTERPRISES LLC,CA,12972706131,4101820121167595359,4101620121167310272,4101820121167589960,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972706131
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12972706128,3500.00,2012-10-15 00:00:00,2012-10-15 00:00:00,2012-10-16 00:00:00,3500.00,PRODUCTION OF RADIO AD (OWE IT) (RECORDED VERSION),2012,819341,N,2012-10-16 00:00:00,TARGET ENTERPRISES LLC,CA,12972706130,4101820121167595358,4101620121167310272,4101820121167589959,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972706130
C30002083,REPUBLICAN STATE LEADERSHIP COMMITTEE - WASHINGTON PAC,P80003338,"OBAMA, BARACK",P,00,US,12940407266,75000.00,2012-10-23 00:00:00,2012-10-23 00:00:00,2012-10-18 00:00:00,75000.00,TV PLACEMENT AND PRODUCTION - SPENDING SPREE,2012,824950,N,2012-10-24 00:00:00,TEN CAPITOL INC.,VA,12940407269,4102520121168563577,4102520121168399725,4102520121168559147,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940407269
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12960683753,3050.00,2012-10-22 00:00:00,2012-10-22 00:00:00,2012-10-19 00:00:00,3050.00,RADIO AD PLACEMENT (GAS PRICE ROLLBACK - KPNT,2012,823814,N,2012-10-23 00:00:00,EMMIS ST. LOUIS,MO,12960683757,4102520121168563573,4102420121168211062,4102520121168556606,1,https://docquery.fec.gov/cgi-bin/fecimg/?12960683757
C30001101,US CHAMBER OF COMMERCE,S0NH00219,"SHAHEEN, JEANNE",S,00,NH,28039873328,333000.00,2008-10-16 00:00:00,2008-10-16 00:00:00,2008-10-15 00:00:00,333000.00,,2008,,N,2008-10-17 00:00:00,JAMESTOWN ASSOCIATES,NJ,28039873330,1091020100004598625,1102020080000633821,1102220080000634674,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039873330
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12960683753,3610.00,2012-10-22 00:00:00,2012-10-22 00:00:00,2012-10-19 00:00:00,3610.00,RADIO AD PLACEMENT (GAS PRICE ROLLBACK - KFTK),2012,823814,N,2012-10-23 00:00:00,EMMIS ST. LOUIS,MO,12960683757,4102520121168563572,4102420121168211062,4102520121168556605,1,https://docquery.fec.gov/cgi-bin/fecimg/?12960683757
C30002042,SPECIAL OPERATIONS OPSEC EDUCATION FUND INC,P80003338,"OBAMA, BARACK",P,00,US,13961234324,100000.00,2012-11-01 00:00:00,2012-11-01 00:00:00,2012-10-30 00:00:00,100000.00,BUMP IN THE ROAD - OH MEDIA BUY,2012,863541,A,2013-03-29 00:00:00,GREENER AND HOOK,VA,13961234327,4040220131185983680,4032920131185866074,4040220131185979561,1,https://docquery.fec.gov/cgi-bin/fecimg/?13961234327
C30002042,SPECIAL OPERATIONS OPSEC EDUCATION FUND INC,P80003338,"OBAMA, BARACK",P,00,US,13961234316,5000.00,2012-10-22 00:00:00,2012-10-22 00:00:00,2012-10-22 00:00:00,5000.00,BUMP IN THE ROAD - NATIONALLY MEDIA BUY,2012,863539,A,2013-03-29 00:00:00,GREENER AND HOOK,VA,13961234319,4040220131185983676,4032920131185866072,4040220131185979557,1,https://docquery.fec.gov/cgi-bin/fecimg/?13961234319
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12030740512,58.00,2012-02-06 00:00:00,2012-02-06 00:00:00,2012-02-06 00:00:00,58.00,PRODUCTION OF OBAMA V REAGAN-BIRTHDAY,2012,-1988841,N,2012-02-07 00:00:00,RICHARD SALES MEDIA,AZ,12030740529,1080320120010293983,1080220120010292917,1080320120010293979,1,https://docquery.fec.gov/cgi-bin/fecimg/?12030740529
C30001051,AMERICANS FOR PROSPERITY,P80003338,"OBAMA, BARACK",P,00,US,12030740512,58.00,2012-02-06 00:00:00,2012-02-06 00:00:00,2012-02-06 00:00:00,58.00,PRODUCTION OF OBAMA V REAGAN-BIRTHDAY,2012,-1988841,N,2012-02-07 00:00:00,RICHARD SALES MEDIA,AZ,12030740522,1080320120010293952,1080220120010292917,1080320120010293953,1,https://docquery.fec.gov/cgi-bin/fecimg/?12030740522
